TransactionID,Items,Basket_Size,Basket_Total
2569,"['other_vegetables', 'butter', 'rolls/buns', 'flower_(seeds)']",4,23.44
2570,"['whole_milk', 'waffles']",2,16.349999999999998
2571,"['salty_snack', 'candy']",2,10.36
2572,"['pip_fruit', 'chocolate_marshmallow']",2,15.219999999999999
2573,"['whole_milk', 'butter', 'domestic_eggs', 'baking_powder']",4,30.31
2574,"['pip_fruit', 'specialty_bar']",2,2.87
2575,"['root_vegetables', 'yogurt']",2,9.27
2576,"['chocolate', 'candy', 'shopping_bags']",3,34.43
2577,"['other_vegetables', 'fruit/vegetable_juice', 'chewing_gum']",3,16.73
2578,"['frankfurter', 'whole_milk', 'frozen_vegetables', 'fruit/vegetable_juice']",4,23.47
2579,"['citrus_fruit', 'other_vegetables', 'spread_cheese']",3,23.52
2580,"['whipped/sour_cream', 'cream_cheese']",2,13.49
2581,"['butter_milk', 'yogurt', 'salty_snack', 'specialty_chocolate']",4,30.02
2582,"['pastry', 'soda']",2,14.99
2583,"['whole_milk', 'domestic_eggs', 'brown_bread', 'pastry']",4,26.869999999999997
2584,"['yogurt', 'cereals', 'specialty_bar']",3,18.13
2585,"['cream_cheese', 'chocolate_marshmallow']",2,19.32
2586,"['frankfurter', 'whole_milk', 'yogurt', 'napkins']",4,22.48
2587,"['cereals', 'salty_snack']",2,13.09
2588,"['tropical_fruit', 'yogurt', 'soda']",3,30.740000000000002
2589,"['whole_milk', 'brown_bread', 'margarine']",3,25.919999999999998
2590,"['tropical_fruit', 'whole_milk']",2,23.189999999999998
2591,"['rolls/buns', 'sugar']",2,7.42
2592,"['grapes', 'other_vegetables', 'butter', 'newspapers']",4,11.58
2593,"['root_vegetables', 'whole_milk', 'brown_bread', 'margarine']",4,27.82
2594,"['whole_milk', 'domestic_eggs']",2,13.82
2595,"['meat', 'citrus_fruit', 'whole_milk']",3,32.449999999999996
2596,"['grapes', 'other_vegetables', 'pastry', 'dish_cleaner']",4,17.73
2597,"['frozen_vegetables', 'pasta', 'bottled_water', 'soda']",4,27.05
2598,"['baking_powder', 'newspapers', 'flower_(seeds)']",3,21.84
2599,"['curd', 'bottled_water', 'soda']",3,18.64
2600,"['meat', 'dessert', 'uht-milk', 'fruit/vegetable_juice']",4,30.04
2601,"['pet_care', 'bottled_water', 'misc._beverages', 'shopping_bags']",4,26.54
2602,"['rolls/buns', 'photo/film']",2,14.09
2603,"['berries', 'root_vegetables', 'whipped/sour_cream', 'soda']",4,30.03
2604,"['yogurt', 'abrasive_cleaner']",2,19.09
2605,"['rolls/buns', 'pickled_vegetables', 'chewing_gum', 'specialty_chocolate']",4,26.97
2606,"['frankfurter', 'other_vegetables', 'whole_milk', 'whipped/sour_cream']",4,22.52
2607,"['meat', 'citrus_fruit', 'hard_cheese', 'soda']",4,39.96
2608,"['berries', 'other_vegetables', 'semi-finished_bread']",3,17.31
2609,"['meat', 'specialty_chocolate']",2,17.15
2610,"['pastry', 'fruit/vegetable_juice']",2,8.549999999999999
2611,"['pip_fruit', 'coffee']",2,4.51
2612,"['root_vegetables', 'white_bread', 'chewing_gum']",3,27.49
2613,"['yogurt', 'long_life_bakery_product', 'photo/film', 'pot_plants']",4,32.81
2614,"['berries', 'herbs', 'pot_plants']",3,34.69
2615,"['citrus_fruit', 'cream_cheese']",2,17.66
2616,"['frankfurter', 'rolls/buns']",2,7.85
2617,"['cleaner', 'female_sanitary_products']",2,15.89
2618,"['beef', 'root_vegetables', 'yogurt', 'whipped/sour_cream']",4,31.54
2619,"['bottled_water', 'napkins']",2,5.279999999999999
2620,"['other_vegetables', 'whole_milk', 'soda', 'shopping_bags']",4,33.39
2621,"['root_vegetables', 'herbs', 'whipped/sour_cream', 'domestic_eggs']",4,23.25
2622,"['butter', 'bottled_water', 'detergent', 'soap']",4,28.05
2623,"['root_vegetables', 'whole_milk', 'long_life_bakery_product']",3,12.04
2624,"['citrus_fruit', 'whipped/sour_cream', 'pastry']",3,25.43
2625,"['pastry', 'oil', 'margarine']",3,23.32
2626,"['citrus_fruit', 'domestic_eggs']",2,16.82
2627,"['soda', 'specialty_chocolate']",2,14.25
2628,"['roll_products', 'newspapers']",2,7.85
2629,"['other_vegetables', 'zwieback', 'soda', 'chewing_gum']",4,27.54
2630,"['chicken', 'root_vegetables', 'long_life_bakery_product']",3,8.89
2631,"['chicken', 'coffee']",2,8.379999999999999
2632,"['specialty_cheese', 'baking_powder', 'waffles', 'chocolate']",4,40.41
2633,"['seasonal_products', 'shopping_bags']",2,21.82
2634,"['rolls/buns', 'newspapers']",2,5.28
2635,"['whole_milk', 'soda']",2,17.759999999999998
2636,"['ice_cream', 'bottled_water', 'soda']",3,19.94
2637,"['chicken', 'newspapers']",2,6.47
2638,"['berries', 'waffles', 'specialty_chocolate']",3,24.38
2639,"['yogurt', 'whipped/sour_cream']",2,14.99
2640,"['uht-milk', 'pastry', 'margarine']",3,27.97
2641,"['other_vegetables', 'yogurt']",2,10.08
2642,"['liver_loaf', 'rolls/buns']",2,8.34
2643,"['butter_milk', 'hard_cheese', 'instant_coffee']",3,26.18
2644,"['rolls/buns', 'pickled_vegetables', 'specialty_bar', 'dental_care']",4,18.7
2645,"['frankfurter', 'whole_milk', 'pastry', 'potato_products']",4,31.88
2646,"['frankfurter', 'root_vegetables', 'other_vegetables', 'hard_cheese']",4,15.34
2647,"['whole_milk', 'zwieback', 'soda']",3,22.13
2648,"['frankfurter', 'whole_milk']",2,12.19
2649,"['dessert', 'rolls/buns', 'soda']",3,17.21
2650,"['other_vegetables', 'whole_milk']",2,11.5
2651,"['oil', 'hygiene_articles']",2,15.73
2652,"['tropical_fruit', 'curd']",2,21.71
2653,"['domestic_eggs', 'rolls/buns', 'margarine']",3,19.58
2654,"['tropical_fruit', 'other_vegetables', 'soda']",3,26.080000000000002
2655,"['root_vegetables', 'butter_milk', 'cream_cheese', 'spread_cheese']",4,30.73
2656,"['other_vegetables', 'dessert', 'sugar']",3,9.47
2657,"['other_vegetables', 'rolls/buns', 'fruit/vegetable_juice', 'cooking_chocolate']",4,20.990000000000002
2658,"['citrus_fruit', 'pip_fruit', 'ice_cream', 'bottled_water']",4,24.529999999999998
2659,"['tropical_fruit', 'rolls/buns', 'bottled_water']",3,21.21
2660,"['napkins', 'candles']",2,15.35
2661,"['whole_milk', 'yogurt', 'chocolate']",3,30.74
2662,"['citrus_fruit', 'whole_milk', 'flour']",3,25.259999999999998
2663,"['beef', 'other_vegetables', 'pastry']",3,23.38
2664,"['meat', 'soda']",2,20.84
2665,"['other_vegetables', 'whole_milk', 'white_bread', 'soda']",4,34.57
2666,"['pip_fruit', 'frozen_vegetables', 'bottled_water']",3,12.879999999999999
2667,"['brown_bread', 'oil', 'dishes']",3,26.8
2668,"['other_vegetables', 'whipped/sour_cream', 'rolls/buns']",3,14.780000000000001
2669,"['uht-milk', 'soda']",2,20.82
2670,"['citrus_fruit', 'whole_milk', 'pastry']",3,26.599999999999998
2671,"['uht-milk', 'bottled_water']",2,14.209999999999999
2672,"['whole_milk', 'domestic_eggs', 'specialty_chocolate']",3,19.1
2673,"['beef', 'other_vegetables', 'pasta', 'instant_food_products']",4,25.28
2674,"['berries', 'other_vegetables', 'yogurt', 'whipped/sour_cream']",4,29.24
2675,"['chicken', 'whole_milk', 'white_bread']",3,28.529999999999998
2676,"['napkins', 'dishes']",2,15.49
2677,"['coffee', 'dish_cleaner']",2,9.58
2678,"['soap', 'dishes']",2,22.17
2679,"['yogurt', 'soda']",2,16.34
2680,"['whole_milk', 'pastry', 'soda', 'specialty_bar']",4,24.88
2681,"['detergent', 'flower_(seeds)']",2,20.61
2682,"['tropical_fruit', 'curd', 'newspapers']",3,22.54
2683,"['meat', 'other_vegetables']",2,14.579999999999998
2684,"['beverages', 'chocolate']",2,26.48
2685,"['whole_milk', 'newspapers']",2,9.62
2686,"['liver_loaf', 'whole_milk', 'curd', 'frozen_meals']",4,31.81
2687,"['frankfurter', 'light_bulbs']",2,16.27
2688,"['yogurt', 'frozen_vegetables']",2,16.12
2689,"['other_vegetables', 'uht-milk']",2,14.559999999999999
2690,"['tropical_fruit', 'root_vegetables', 'rolls/buns']",3,20.75
2691,"['whole_milk', 'soda']",2,17.759999999999998
2692,"['onions', 'whole_milk', 'coffee']",3,14.37
2693,"['other_vegetables', 'whole_milk', 'soda', 'specialty_bar']",4,21.57
2694,"['cream_cheese', 'white_bread', 'instant_food_products', 'fruit/vegetable_juice']",4,23.45
2695,"['curd', 'specialty_chocolate']",2,12.59
2696,"['curd', 'yogurt']",2,14.68
2697,"['other_vegetables', 'butter_milk', 'yogurt', 'fruit/vegetable_juice']",4,26.55
2698,"['soda', 'fruit/vegetable_juice', 'chewing_gum']",3,22.990000000000002
2699,"['other_vegetables', 'soda', 'specialty_bar']",3,12.780000000000001
2700,"['root_vegetables', 'herbs', 'whole_milk']",3,19.389999999999997
2701,"['bottled_water', 'soda', 'fruit/vegetable_juice']",3,13.86
2702,"['pastry', 'margarine', 'specialty_bar', 'candy']",4,24.15
2703,"['curd', 'soda']",2,16.28
2704,"['whole_milk', 'brown_bread']",2,15.82
2705,"['root_vegetables', 'butter_milk', 'specialty_cheese', 'specialty_bar']",4,24.6
2706,"['whole_milk', 'cream_cheese', 'newspapers']",3,15.489999999999998
2707,"['hygiene_articles', 'shopping_bags']",2,21.45
2708,"['other_vegetables', 'specialty_cheese', 'bottled_water', 'chocolate']",4,27.31
2709,"['other_vegetables', 'frozen_meals', 'specialty_chocolate']",3,19.810000000000002
2710,"['tropical_fruit', 'misc._beverages']",2,20.79
2711,"['other_vegetables', 'whole_milk', 'brown_bread', 'napkins']",4,21.45
2712,"['whipped/sour_cream', 'canned_fish']",2,11.41
2713,"['dessert', 'yogurt', 'soft_cheese', 'soda']",4,30.05
2714,"['yogurt', 'artif._sweetener', 'fruit/vegetable_juice', 'shopping_bags']",4,29.68
2715,"['tropical_fruit', 'curd', 'bottled_water', 'napkins']",4,26.99
2716,"['meat', 'whole_milk', 'rolls/buns']",3,25.11
2717,"['fish', 'whole_milk']",2,14.91
2718,"['coffee', 'bottled_water', 'chocolate_marshmallow']",3,18.55
2719,"['pastry', 'semi-finished_bread', 'sugar']",3,12.05
2720,"['citrus_fruit', 'pastry']",2,17.81
2721,"['rolls/buns', 'margarine']",2,14.55
2722,"['butter', 'salt', 'margarine', 'sugar']",4,26.06
2723,"['whole_milk', 'cream_cheese']",2,14.66
2724,"['root_vegetables', 'ice_cream']",2,10.51
2725,"['whole_milk', 'rolls/buns']",2,13.239999999999998
2726,"['butter', 'butter_milk', 'domestic_eggs']",3,24.85
2727,"['citrus_fruit', 'other_vegetables', 'brown_bread']",3,21.53
2728,"['tropical_fruit', 'pip_fruit', 'other_vegetables', 'misc._beverages']",4,25.27
2729,"['beef', 'yogurt', 'margarine']",3,32.12
2730,"['bottled_water', 'soda', 'napkins']",3,14.25
2731,"['citrus_fruit', 'pip_fruit', 'berries', 'house_keeping_products']",4,34.8
2732,"['other_vegetables', 'oil']",2,9.91
2733,"['dessert', 'soda', 'cake_bar', 'shopping_bags']",4,35.52
2734,"['oil', 'ketchup', 'coffee']",3,13.55
2735,"['root_vegetables', 'other_vegetables', 'butter', 'chocolate']",4,25.07
2736,"['cream_cheese', 'rolls/buns', 'fruit/vegetable_juice']",3,12.85
2737,"['whole_milk', 'coffee']",2,11.53
2738,"['nuts/prunes', 'yogurt', 'fruit/vegetable_juice', 'specialty_chocolate']",4,26.150000000000002
2739,"['chicken', 'frozen_meals', 'margarine', 'soda']",4,36.53
2740,"['tropical_fruit', 'frozen_vegetables']",2,23.15
2741,"['yogurt', 'vinegar']",2,9.07
2742,"['waffles', 'candy']",2,14.489999999999998
2743,"['chicken', 'cream_cheese', 'rice']",3,22.4
2744,"['rolls/buns', 'brown_bread']",2,11.48
2745,"['whole_milk', 'brown_bread', 'sugar']",3,18.79
2746,"['whole_milk', 'rolls/buns']",2,13.239999999999998
2747,"['whole_milk', 'yogurt']",2,16.16
2748,"['soda', 'chewing_gum', 'specialty_bar']",3,21.560000000000002
2749,"['frankfurter', 'canned_fish', 'napkins', 'newspapers']",4,10.94
2750,"['cat_food', 'bottled_water', 'hygiene_articles']",3,23.39
2751,"['grapes', 'soft_cheese', 'bottled_water']",3,14.44
2752,"['frankfurter', 'herbs']",2,12.1
2753,"['oil', 'soda', 'newspapers']",3,17.0
2754,"['finished_products', 'onions', 'salty_snack']",3,18.44
2755,"['curd', 'cat_food']",2,19.81
2756,"['whole_milk', 'specialty_cheese', 'frozen_vegetables']",3,25.2
2757,"['frozen_meals', 'shopping_bags']",2,24.740000000000002
2758,"['jam', 'hygiene_articles']",2,15.36
2759,"['chewing_gum', 'chocolate']",2,26.07
2760,"['frankfurter', 'yogurt', 'rolls/buns']",3,15.22
2761,"['other_vegetables', 'whole_milk', 'curd']",3,18.81
2762,"['pastry', 'soda']",2,14.99
2763,"['specialty_bar', 'hygiene_articles']",2,9.629999999999999
2764,"['butter_milk', 'frozen_dessert', 'soda', 'shopping_bags']",4,47.74
2765,"['tropical_fruit', 'pip_fruit', 'yogurt']",3,23.54
2766,"['chicken', 'pip_fruit', 'soda']",3,16.38
2767,"['uht-milk', 'coffee']",2,14.59
2768,"['root_vegetables', 'onions', 'shopping_bags']",3,17.66
2769,"['whole_milk', 'pastry']",2,14.809999999999999
2770,"['semi-finished_bread', 'seasonal_products']",2,11.96
2771,"['condensed_milk', 'frozen_dessert']",2,22.310000000000002
2772,"['butter_milk', 'photo/film']",2,23.58
2773,"['beef', 'whole_milk', 'yogurt', 'pastry']",4,36.83
2774,"['curd', 'brown_bread', 'canned_fruit', 'shopping_bags']",4,35.8
2775,"['other_vegetables', 'domestic_eggs']",2,7.74
2776,"['waffles', 'shopping_bags']",2,20.48
2777,"['pastry', 'house_keeping_products']",2,15.719999999999999
2778,"['waffles', 'detergent']",2,17.77
2779,"['pip_fruit', 'other_vegetables', 'coffee']",3,7.220000000000001
2780,"['yogurt', 'domestic_eggs', 'pastry']",3,18.42
2781,"['cream', 'cake_bar']",2,15.059999999999999
2782,"['yogurt', 'rolls/buns', 'chewing_gum']",3,23.310000000000002
2783,"['dessert', 'cream_cheese', 'waffles']",3,17.22
2784,"['whole_milk', 'ice_cream', 'shopping_bags']",3,30.32
2785,"['brown_bread', 'vinegar']",2,8.73
2786,"['other_vegetables', 'rolls/buns']",2,7.16
2787,"['whole_milk', 'margarine']",2,18.89
2788,"['yogurt', 'brown_bread', 'coffee']",3,17.14
2789,"['ice_cream', 'pastry', 'soda', 'salty_snack']",4,27.03
2790,"['chocolate_marshmallow', 'candy']",2,20.38
2791,"['hygiene_articles', 'napkins']",2,11.45
2792,"['finished_products', 'yogurt', 'pasta']",3,26.509999999999998
2793,"['tropical_fruit', 'long_life_bakery_product', 'chocolate']",3,30.330000000000002
2794,"['coffee', 'photo/film']",2,12.38
2795,"['frankfurter', 'rolls/buns', 'fruit/vegetable_juice']",3,10.379999999999999
2796,"['frankfurter', 'soda']",2,12.370000000000001
2797,"['citrus_fruit', 'tropical_fruit', 'oil']",3,33.39
2798,"['root_vegetables', 'other_vegetables', 'pastry', 'pickled_vegetables']",4,16.38
2799,"['other_vegetables', 'rolls/buns', 'soda', 'chocolate']",4,30.71
2800,"['meat', 'specialty_chocolate']",2,17.15
2801,"['whole_milk', 'brown_bread', 'flower_(seeds)']",3,26.22
2802,"['rolls/buns', 'pastry', 'soda']",3,19.44
2803,"['soda', 'waffles']",2,16.53
2804,"['condensed_milk', 'rolls/buns', 'coffee', 'newspapers']",4,18.42
2805,"['whole_milk', 'beverages', 'pastry', 'newspapers']",4,27.54
2806,"['chicken', 'citrus_fruit', 'softener']",3,19.15
2807,"['frozen_vegetables', 'frozen_meals', 'shopping_bags']",3,33.49
2808,"['whole_milk', 'rolls/buns', 'specialty_bar']",3,14.34
2809,"['yogurt', 'pastry']",2,13.39
2810,"['uht-milk', 'cream_cheese', 'soda', 'waffles']",4,34.25
2811,"['oil', 'detergent']",2,17.41
2812,"['uht-milk', 'cream_cheese', 'coffee', 'bottled_water']",4,22.82
2813,"['citrus_fruit', 'curd_cheese', 'abrasive_cleaner', 'house_keeping_products']",4,36.46
2814,"['beverages', 'pastry', 'newspapers']",3,18.75
2815,"['pastry', 'newspapers']",2,6.85
2816,"['whole_milk', 'curd', 'bottled_water']",3,18.459999999999997
2817,"['whole_milk', 'yogurt', 'frozen_meals', 'bottled_water']",4,30.34
2818,"['yogurt', 'long_life_bakery_product']",2,8.72
2819,"['ice_cream', 'long_life_bakery_product', 'specialty_chocolate', 'specialty_bar']",4,16.34
